listing_id,url,slug,breed,current_status,title,h1,description_length,description_unique,canonical,robots_indexability,sitemap_inclusion,incoming_internal_links,breed_page_relationship,puppies_hub_relationship,enquiry_cta,images,alt_text,schema,duplicate_risk,soft_404_risk,classification
lulu-female-1,https://www.pottyregisteredpuppies.com/puppies/lulu-female-1,lulu-female-1,Maltipoo,Available,"Lulu — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Lulu,271,YES,https://www.pottyregisteredpuppies.com/puppies/lulu-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
marble-male,https://www.pottyregisteredpuppies.com/puppies/marble-male,marble-male,Pomeranian,Available,"Marble — Pomeranian Puppy | Male, 32 weeks | Potty Registered Puppies",Marble,266,YES,https://www.pottyregisteredpuppies.com/puppies/marble-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
diana-female-3,https://www.pottyregisteredpuppies.com/puppies/diana-female-3,diana-female-3,Pomeranian,Available,"Diana — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Diana,261,YES,https://www.pottyregisteredpuppies.com/puppies/diana-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
sterling-male-1,https://www.pottyregisteredpuppies.com/puppies/sterling-male-1,sterling-male-1,Maltipoo,Available,"Sterling — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Sterling,276,YES,https://www.pottyregisteredpuppies.com/puppies/sterling-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
noir-male,https://www.pottyregisteredpuppies.com/puppies/noir-male,noir-male,Pomeranian,Available,"Noir — Pomeranian Puppy | Male, 12 weeks | Potty Registered Puppies",Noir,257,YES,https://www.pottyregisteredpuppies.com/puppies/noir-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
velvet-female-3,https://www.pottyregisteredpuppies.com/puppies/velvet-female-3,velvet-female-3,Poodle,Available,"Velvet — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Velvet,264,YES,https://www.pottyregisteredpuppies.com/puppies/velvet-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
bennett-male,https://www.pottyregisteredpuppies.com/puppies/bennett-male,bennett-male,Poodle,Available,"Bennett — Poodle Puppy | Male, 12 weeks | Potty Registered Puppies",Bennett,266,YES,https://www.pottyregisteredpuppies.com/puppies/bennett-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
henry-male,https://www.pottyregisteredpuppies.com/puppies/henry-male,henry-male,Yorkie,Available,"Henry — Yorkie Puppy | Male, 12 weeks | Potty Registered Puppies",Henry,269,YES,https://www.pottyregisteredpuppies.com/puppies/henry-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
nico-male,https://www.pottyregisteredpuppies.com/puppies/nico-male,nico-male,Biewer Terrier,Available,"Nico — Biewer Terrier Puppy | Male, 12 weeks | Potty Registered Puppies",Nico,275,YES,https://www.pottyregisteredpuppies.com/puppies/nico-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
butters-female,https://www.pottyregisteredpuppies.com/puppies/butters-female,butters-female,Pomeranian,Available,"Butters — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Butters,271,YES,https://www.pottyregisteredpuppies.com/puppies/butters-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
ryder-male,https://www.pottyregisteredpuppies.com/puppies/ryder-male,ryder-male,Pomsky,Available,"Ryder — Pomsky Puppy | Male, 12 weeks | Potty Registered Puppies",Ryder,268,YES,https://www.pottyregisteredpuppies.com/puppies/ryder-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
taffy-female,https://www.pottyregisteredpuppies.com/puppies/taffy-female,taffy-female,Coton De Tulear,Available,"Taffy — Coton De Tulear Puppy | Female, 12 weeks | Potty Registered Puppies",Taffy,267,YES,https://www.pottyregisteredpuppies.com/puppies/taffy-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
marshy-male,https://www.pottyregisteredpuppies.com/puppies/marshy-male,marshy-male,Pomsky,Available,"Marshy — Pomsky Puppy | Male, 16 weeks | Potty Registered Puppies",Marshy,264,YES,https://www.pottyregisteredpuppies.com/puppies/marshy-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
mimi-female,https://www.pottyregisteredpuppies.com/puppies/mimi-female,mimi-female,Chihuahua,Available,"Mimi — Chihuahua Puppy | Female, 20 weeks | Potty Registered Puppies",Mimi,260,YES,https://www.pottyregisteredpuppies.com/puppies/mimi-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
azure-female,https://www.pottyregisteredpuppies.com/puppies/azure-female,azure-female,Poodle,Available,"Azure — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Azure,263,YES,https://www.pottyregisteredpuppies.com/puppies/azure-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
hershey-male,https://www.pottyregisteredpuppies.com/puppies/hershey-male,hershey-male,Pomeranian,Available,"Hershey — Pomeranian Puppy | Male, 12 weeks | Potty Registered Puppies",Hershey,272,YES,https://www.pottyregisteredpuppies.com/puppies/hershey-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
mauve-female,https://www.pottyregisteredpuppies.com/puppies/mauve-female,mauve-female,Frenchie,Available,"Mauve — Frenchie Puppy | Female, 12 weeks | Potty Registered Puppies",Mauve,264,YES,https://www.pottyregisteredpuppies.com/puppies/mauve-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
zoey-female-1,https://www.pottyregisteredpuppies.com/puppies/zoey-female-1,zoey-female-1,Yorkie,Available,"Zoey — Yorkie Puppy | Female, 12 weeks | Potty Registered Puppies",Zoey,263,YES,https://www.pottyregisteredpuppies.com/puppies/zoey-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
ziggy-female,https://www.pottyregisteredpuppies.com/puppies/ziggy-female,ziggy-female,Poodle,Available,"Ziggy — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Ziggy,262,YES,https://www.pottyregisteredpuppies.com/puppies/ziggy-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
indigo-male,https://www.pottyregisteredpuppies.com/puppies/indigo-male,indigo-male,Pomeranian,Available,"Indigo — Pomeranian Puppy | Male, 12 weeks | Potty Registered Puppies",Indigo,260,YES,https://www.pottyregisteredpuppies.com/puppies/indigo-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
milo-male-9,https://www.pottyregisteredpuppies.com/puppies/milo-male-9,milo-male-9,Biewer Terrier,Available,"Milo — Biewer Terrier Puppy | Male, 16 weeks | Potty Registered Puppies",Milo,275,YES,https://www.pottyregisteredpuppies.com/puppies/milo-male-9,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
milo-male-8,https://www.pottyregisteredpuppies.com/puppies/milo-male-8,milo-male-8,Poodle,Available,"Milo — Poodle Puppy | Male, 12 weeks | Potty Registered Puppies",Milo,262,YES,https://www.pottyregisteredpuppies.com/puppies/milo-male-8,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
nova-female-2,https://www.pottyregisteredpuppies.com/puppies/nova-female-2,nova-female-2,Doodle,Available,"Nova — Doodle Puppy | Female, 12 weeks | Potty Registered Puppies",Nova,263,YES,https://www.pottyregisteredpuppies.com/puppies/nova-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
rosie-female-2,https://www.pottyregisteredpuppies.com/puppies/rosie-female-2,rosie-female-2,Poodle,Available,"Rosie — Poodle Puppy | Female, 16 weeks | Potty Registered Puppies",Rosie,262,YES,https://www.pottyregisteredpuppies.com/puppies/rosie-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
pippa-female-2,https://www.pottyregisteredpuppies.com/puppies/pippa-female-2,pippa-female-2,Maltipoo,Available,"Pippa — Maltipoo Puppy | Female, 24 weeks | Potty Registered Puppies",Pippa,273,YES,https://www.pottyregisteredpuppies.com/puppies/pippa-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
esme-female-2,https://www.pottyregisteredpuppies.com/puppies/esme-female-2,esme-female-2,Maltipoo,Available,"Esme — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Esme,265,YES,https://www.pottyregisteredpuppies.com/puppies/esme-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
teddy-female-5,https://www.pottyregisteredpuppies.com/puppies/teddy-female-5,teddy-female-5,Pomeranian,Available,"Teddy — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Teddy,261,YES,https://www.pottyregisteredpuppies.com/puppies/teddy-female-5,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
dustin-male-1,https://www.pottyregisteredpuppies.com/puppies/dustin-male-1,dustin-male-1,Bichon Frise,Available,"Dustin — Bichon Frise Puppy | Male, 12 weeks | Potty Registered Puppies",Dustin,266,YES,https://www.pottyregisteredpuppies.com/puppies/dustin-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
bentley-male-5,https://www.pottyregisteredpuppies.com/puppies/bentley-male-5,bentley-male-5,Maltese,Available,"Bentley — Maltese Puppy | Male, 12 weeks | Potty Registered Puppies",Bentley,262,YES,https://www.pottyregisteredpuppies.com/puppies/bentley-male-5,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
koda-male,https://www.pottyregisteredpuppies.com/puppies/koda-male,koda-male,Pomsky,Available,"Koda — Pomsky Puppy | Male, 16 weeks | Potty Registered Puppies",Koda,266,YES,https://www.pottyregisteredpuppies.com/puppies/koda-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
chanel-female-2,https://www.pottyregisteredpuppies.com/puppies/chanel-female-2,chanel-female-2,Maltipoo,Available,"Chanel — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Chanel,269,YES,https://www.pottyregisteredpuppies.com/puppies/chanel-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
dolores-female-3,https://www.pottyregisteredpuppies.com/puppies/dolores-female-3,dolores-female-3,Maltipoo,Available,"Lucy — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Lucy,263,YES,https://www.pottyregisteredpuppies.com/puppies/dolores-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
monty-male-4,https://www.pottyregisteredpuppies.com/puppies/monty-male-4,monty-male-4,Poodle,Available,"Monty — Poodle Puppy | Male, 12 weeks | Potty Registered Puppies",Monty,262,YES,https://www.pottyregisteredpuppies.com/puppies/monty-male-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
emma-female-3,https://www.pottyregisteredpuppies.com/puppies/emma-female-3,emma-female-3,Yorkie,Available,"Emma — Yorkie Puppy | Female, 12 weeks | Potty Registered Puppies",Emma,269,YES,https://www.pottyregisteredpuppies.com/puppies/emma-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
theo-male-2,https://www.pottyregisteredpuppies.com/puppies/theo-male-2,theo-male-2,Coton De Tulear,Available,"Theo — Coton De Tulear Puppy | Male, 12 weeks | Potty Registered Puppies",Theo,263,YES,https://www.pottyregisteredpuppies.com/puppies/theo-male-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
lala-female-4,https://www.pottyregisteredpuppies.com/puppies/lala-female-4,lala-female-4,Maltipoo,Available,"Lala — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Lala,265,YES,https://www.pottyregisteredpuppies.com/puppies/lala-female-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
sandy-male,https://www.pottyregisteredpuppies.com/puppies/sandy-male,sandy-male,Pomeranian,Available,"Sandy — Pomeranian Puppy | Male, 20 weeks | Potty Registered Puppies",Sandy,265,YES,https://www.pottyregisteredpuppies.com/puppies/sandy-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
stella-female-5,https://www.pottyregisteredpuppies.com/puppies/stella-female-5,stella-female-5,Maltipoo,Available,"Stella — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Stella,276,YES,https://www.pottyregisteredpuppies.com/puppies/stella-female-5,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
sienna-female,https://www.pottyregisteredpuppies.com/puppies/sienna-female,sienna-female,Poodle,Available,"Sienna — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Sienna,264,YES,https://www.pottyregisteredpuppies.com/puppies/sienna-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
taylor-male-1,https://www.pottyregisteredpuppies.com/puppies/taylor-male-1,taylor-male-1,Pomeranian,Available,"Taylor — Pomeranian Puppy | Male, 12 weeks | Potty Registered Puppies",Taylor,261,YES,https://www.pottyregisteredpuppies.com/puppies/taylor-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
lyra-female-6,https://www.pottyregisteredpuppies.com/puppies/lyra-female-6,lyra-female-6,Maltipoo,Available,"Lyra — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Lyra,265,YES,https://www.pottyregisteredpuppies.com/puppies/lyra-female-6,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
luna-female-1,https://www.pottyregisteredpuppies.com/puppies/luna-female-1,luna-female-1,Yorkie,Available,"Luna — Yorkie Puppy | Female, 12 weeks | Potty Registered Puppies",Luna,265,YES,https://www.pottyregisteredpuppies.com/puppies/luna-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
cinnamon-female-4,https://www.pottyregisteredpuppies.com/puppies/cinnamon-female-4,cinnamon-female-4,Poodle,Available,"Cinnamon — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Cinnamon,268,YES,https://www.pottyregisteredpuppies.com/puppies/cinnamon-female-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
mitch-male-1,https://www.pottyregisteredpuppies.com/puppies/mitch-male-1,mitch-male-1,Poodle,Available,"Mitch — Poodle Puppy | Male, 12 weeks | Potty Registered Puppies",Mitch,260,YES,https://www.pottyregisteredpuppies.com/puppies/mitch-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
ewan-male-4,https://www.pottyregisteredpuppies.com/puppies/ewan-male-4,ewan-male-4,Maltipoo,Available,"Ewan — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Ewan,263,YES,https://www.pottyregisteredpuppies.com/puppies/ewan-male-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
amelia-female-5,https://www.pottyregisteredpuppies.com/puppies/amelia-female-5,amelia-female-5,Poodle,Available,"Amelia — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Amelia,264,YES,https://www.pottyregisteredpuppies.com/puppies/amelia-female-5,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
isabella-female-1,https://www.pottyregisteredpuppies.com/puppies/isabella-female-1,isabella-female-1,Poodle,Available,"Isabella — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Isabella,272,YES,https://www.pottyregisteredpuppies.com/puppies/isabella-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
toto-male-1,https://www.pottyregisteredpuppies.com/puppies/toto-male-1,toto-male-1,Yorkie,Available,"Toto — Yorkie Puppy | Male, 12 weeks | Potty Registered Puppies",Toto,267,YES,https://www.pottyregisteredpuppies.com/puppies/toto-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
puffin-female-3,https://www.pottyregisteredpuppies.com/puppies/puffin-female-3,puffin-female-3,Pomeranian,Available,"Puffin — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Puffin,263,YES,https://www.pottyregisteredpuppies.com/puppies/puffin-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
valentina-female-2,https://www.pottyregisteredpuppies.com/puppies/valentina-female-2,valentina-female-2,Maltese,Available,"Valentina — Maltese Puppy | Female, 12 weeks | Potty Registered Puppies",Valentina,268,YES,https://www.pottyregisteredpuppies.com/puppies/valentina-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
mochi-female-4,https://www.pottyregisteredpuppies.com/puppies/mochi-female-4,mochi-female-4,Pomeranian,Available,"Mochi — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Mochi,261,YES,https://www.pottyregisteredpuppies.com/puppies/mochi-female-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
baxter-male-1,https://www.pottyregisteredpuppies.com/puppies/baxter-male-1,baxter-male-1,Biewer Terrier,Available,"Baxter — Biewer Terrier Puppy | Male, 12 weeks | Potty Registered Puppies",Baxter,279,YES,https://www.pottyregisteredpuppies.com/puppies/baxter-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
archie-male,https://www.pottyregisteredpuppies.com/puppies/archie-male,archie-male,Maltese,Available,"Archie — Maltese Puppy | Male, 12 weeks | Potty Registered Puppies",Archie,256,YES,https://www.pottyregisteredpuppies.com/puppies/archie-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
trixie-female,https://www.pottyregisteredpuppies.com/puppies/trixie-female,trixie-female,Doodle,Available,"Trixie — Doodle Puppy | Female, 12 weeks | Potty Registered Puppies",Trixie,272,YES,https://www.pottyregisteredpuppies.com/puppies/trixie-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
chloe-female-5,https://www.pottyregisteredpuppies.com/puppies/chloe-female-5,chloe-female-5,Maltipoo,Available,"Chloe — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Chloe,267,YES,https://www.pottyregisteredpuppies.com/puppies/chloe-female-5,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
tory-male-1,https://www.pottyregisteredpuppies.com/puppies/tory-male-1,tory-male-1,Poodle,Available,"Tory — Poodle Puppy | Male, 12 weeks | Potty Registered Puppies",Tory,258,YES,https://www.pottyregisteredpuppies.com/puppies/tory-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
zephyr-male,https://www.pottyregisteredpuppies.com/puppies/zephyr-male,zephyr-male,Maltipoo,Available,"Zephyr — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Zephyr,267,YES,https://www.pottyregisteredpuppies.com/puppies/zephyr-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
chico-male,https://www.pottyregisteredpuppies.com/puppies/chico-male,chico-male,Coton De Tulear,Available,"Chico — Coton De Tulear Puppy | Male, 16 weeks | Potty Registered Puppies",Chico,265,YES,https://www.pottyregisteredpuppies.com/puppies/chico-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
decter-male,https://www.pottyregisteredpuppies.com/puppies/decter-male,decter-male,Doodle,Available,"Dexter — Doodle Puppy | Male, 12 weeks | Potty Registered Puppies",Dexter,265,YES,https://www.pottyregisteredpuppies.com/puppies/decter-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
lola-female,https://www.pottyregisteredpuppies.com/puppies/lola-female,lola-female,Chihuahua,Available,"Lola — Chihuahua Puppy | Female, 12 weeks | Potty Registered Puppies",Lola,256,YES,https://www.pottyregisteredpuppies.com/puppies/lola-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
teddy-female,https://www.pottyregisteredpuppies.com/puppies/teddy-female,teddy-female,Biewer Terrier,Available,"Bella — Biewer Terrier Puppy | Female, 12 weeks | Potty Registered Puppies",Bella,279,YES,https://www.pottyregisteredpuppies.com/puppies/teddy-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
velvet-female-2,https://www.pottyregisteredpuppies.com/puppies/velvet-female-2,velvet-female-2,Poodle,Available,"Velvet — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Velvet,264,YES,https://www.pottyregisteredpuppies.com/puppies/velvet-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
maggie-female-4,https://www.pottyregisteredpuppies.com/puppies/maggie-female-4,maggie-female-4,Yorkie,Available,"Maggie — Yorkie Puppy | Female, 12 weeks | Potty Registered Puppies",Maggie,273,YES,https://www.pottyregisteredpuppies.com/puppies/maggie-female-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
gigi-female-5,https://www.pottyregisteredpuppies.com/puppies/gigi-female-5,gigi-female-5,Maltipoo,Available,"Gigi — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Gigi,265,YES,https://www.pottyregisteredpuppies.com/puppies/gigi-female-5,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
wrinkles-female,https://www.pottyregisteredpuppies.com/puppies/wrinkles-female,wrinkles-female,Pug,Available,"Wrinkles — Pug Puppy | Female, 12 weeks | Potty Registered Puppies",Wrinkles,268,YES,https://www.pottyregisteredpuppies.com/puppies/wrinkles-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
diana-female-2,https://www.pottyregisteredpuppies.com/puppies/diana-female-2,diana-female-2,Pomeranian,Available,"Diana — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Diana,266,YES,https://www.pottyregisteredpuppies.com/puppies/diana-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
kofi-male-3,https://www.pottyregisteredpuppies.com/puppies/kofi-male-3,kofi-male-3,Yorkie,Available,"Kofi — Yorkie Puppy | Male, 16 weeks | Potty Registered Puppies",Kofi,267,YES,https://www.pottyregisteredpuppies.com/puppies/kofi-male-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
oreo-male-1,https://www.pottyregisteredpuppies.com/puppies/oreo-male-1,oreo-male-1,Maltipoo,Available,"Oreo — Maltipoo Puppy | Male, 16 weeks | Potty Registered Puppies",Oreo,263,YES,https://www.pottyregisteredpuppies.com/puppies/oreo-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
marco-male-2,https://www.pottyregisteredpuppies.com/puppies/marco-male-2,marco-male-2,Maltipoo,Available,"Marco — Maltipoo Puppy | Male, 20 weeks | Potty Registered Puppies",Marco,273,YES,https://www.pottyregisteredpuppies.com/puppies/marco-male-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
cloud-female-2,https://www.pottyregisteredpuppies.com/puppies/cloud-female-2,cloud-female-2,Pomeranian,Available,"Cloud — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Cloud,266,YES,https://www.pottyregisteredpuppies.com/puppies/cloud-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
biscuit-male-2,https://www.pottyregisteredpuppies.com/puppies/biscuit-male-2,biscuit-male-2,Maltipoo,Available,"Biscuit — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Biscuit,269,YES,https://www.pottyregisteredpuppies.com/puppies/biscuit-male-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
milo-male-7,https://www.pottyregisteredpuppies.com/puppies/milo-male-7,milo-male-7,Pomsky,Available,"Milo — Pomsky Puppy | Male, 12 weeks | Potty Registered Puppies",Milo,266,YES,https://www.pottyregisteredpuppies.com/puppies/milo-male-7,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
stella-female-4,https://www.pottyregisteredpuppies.com/puppies/stella-female-4,stella-female-4,Yorkie,Available,"Stella — Yorkie Puppy | Female, 12 weeks | Potty Registered Puppies",Stella,273,YES,https://www.pottyregisteredpuppies.com/puppies/stella-female-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
arlo-male-1,https://www.pottyregisteredpuppies.com/puppies/arlo-male-1,arlo-male-1,Poodle,Available,"Arlo — Poodle Puppy | Male, 12 weeks | Potty Registered Puppies",Arlo,258,YES,https://www.pottyregisteredpuppies.com/puppies/arlo-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
