url,http_status,final_url,redirect_chain,robots_directive,canonical,canonical_count,title,meta_description,h1,content_available,incoming_internal_links,internal_outgoing_links,schema,sitemap_membership,crawl_depth,indexability
/puppies/osita-female,200,https://www.pottyregisteredpuppies.com/puppies/osita-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/osita-female,1,Osita — Pomeranian Puppy | osita-female | Potty Registered Puppies,"Meet Osita, a BLUE MERLE Pomeranian puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: osita-female.",Osita,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/panda-male-1,200,https://www.pottyregisteredpuppies.com/puppies/panda-male-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/panda-male-1,1,Panda — Maltitzu Puppy | panda-male-1 | Potty Registered Puppies,"Meet Panda, a BLACK &amp; WHITE Maltitzu puppy available to enquire about. 24 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: panda-male-1.",Panda,YES,2,21,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/pico-male,200,https://www.pottyregisteredpuppies.com/puppies/pico-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/pico-male,1,Pico — Maltipoo Puppy | pico-male | Potty Registered Puppies,"Meet Pico, a SILVER Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: pico-male.",Pico,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/piper-male-3,200,https://www.pottyregisteredpuppies.com/puppies/piper-male-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/piper-male-3,1,Piper — Yorkie Puppy | piper-male-3 | Potty Registered Puppies,"Meet Piper, a STEEL BLUE Yorkie puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: piper-male-3.",Piper,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/pippa-female,200,https://www.pottyregisteredpuppies.com/puppies/pippa-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/pippa-female,1,Pippa — Dachshund Puppy | pippa-female | Potty Registered Puppies,"Meet Pippa, a PIEBALD Dachshund puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: pippa-female.",Pippa,YES,3,19,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/pippa-female-2,200,https://www.pottyregisteredpuppies.com/puppies/pippa-female-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/pippa-female-2,1,Pippa — Maltipoo Puppy | pippa-female-2 | Potty Registered Puppies,"Meet Pippa, a BLACK PARTI Maltipoo puppy available to enquire about. 24 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: pippa-female-2.",Pippa,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/pommy-male-2,200,https://www.pottyregisteredpuppies.com/puppies/pommy-male-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/pommy-male-2,1,Pommy — Pomeranian Puppy | pommy-male-2 | Potty Registered Puppies,"Meet Pommy, a ORANGE Pomeranian puppy available to enquire about. 16 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: pommy-male-2.",Pommy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/pomy-female-1,200,https://www.pottyregisteredpuppies.com/puppies/pomy-female-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/pomy-female-1,1,Pomy — Pomeranian Puppy | pomy-female-1 | Potty Registered Puppies,"Meet Pomy, a ORANGE Pomeranian puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: pomy-female-1.",Pomy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/poodles,200,https://www.pottyregisteredpuppies.com/puppies/poodles,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/poodles,1,Oliver &Amp; Jessica — Poodle Puppy | poodles | Potty Registered Puppies,"Meet Oliver &amp;Amp; Jessica, a RED Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: poodles.",Oliver &Amp; Jessica,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/puff-female-2,200,https://www.pottyregisteredpuppies.com/puppies/puff-female-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/puff-female-2,1,Puff — Pomeranian Puppy | puff-female-2 | Potty Registered Puppies,"Meet Puff, a WHITE Pomeranian puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: puff-female-2.",Puff,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/puff-female-3,200,https://www.pottyregisteredpuppies.com/puppies/puff-female-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/puff-female-3,1,Puff — Maltipom Puppy | puff-female-3 | Potty Registered Puppies,"Meet Puff, a WHITE Maltipom puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: puff-female-3.",Puff,YES,5,21,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/puffin-female-2,200,https://www.pottyregisteredpuppies.com/puppies/puffin-female-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/puffin-female-2,1,Puffin — Pomeranian Puppy | puffin-female-2 | Potty Registered Puppies,"Meet Puffin, a WHITE Pomeranian puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: puffin-female-2.",Puffin,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/puffin-female-3,200,https://www.pottyregisteredpuppies.com/puppies/puffin-female-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/puffin-female-3,1,Puffin — Pomeranian Puppy | puffin-female-3 | Potty Registered Puppies,"Meet Puffin, a WHITE Pomeranian puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: puffin-female-3.",Puffin,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/puffin-female-4,200,https://www.pottyregisteredpuppies.com/puppies/puffin-female-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/puffin-female-4,1,Puffin — Pomeranian Puppy | puffin-female-4 | Potty Registered Puppies,"Meet Puffin, a WHITE Pomeranian puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: puffin-female-4.",Puffin,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/reese-male,200,https://www.pottyregisteredpuppies.com/puppies/reese-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/reese-male,1,Cleef — Pomeranian Puppy | reese-male | Potty Registered Puppies,"Meet Cleef, a CHOCOLATE PARTI Pomeranian puppy available to enquire about. 20 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: reese-male.",Cleef,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/rex-male,200,https://www.pottyregisteredpuppies.com/puppies/rex-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/rex-male,1,Rex — Pomsky Puppy | rex-male | Potty Registered Puppies,"Meet Rex, a WHITE Pomsky puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: rex-male.",Rex,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/rocko-male-2,200,https://www.pottyregisteredpuppies.com/puppies/rocko-male-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/rocko-male-2,1,Rocko — Morkie Puppy | rocko-male-2 | Potty Registered Puppies,"Meet Rocko, a PARTI Morkie puppy available to enquire about. 20 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: rocko-male-2.",Rocko,YES,4,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/rose-female-1,200,https://www.pottyregisteredpuppies.com/puppies/rose-female-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/rose-female-1,1,Rose — Poodle Puppy | rose-female-1 | Potty Registered Puppies,"Meet Rose, a CREAM PARTI Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: rose-female-1.",Rose,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/rose-female-2,200,https://www.pottyregisteredpuppies.com/puppies/rose-female-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/rose-female-2,1,Rose — Poodle Puppy | rose-female-2 | Potty Registered Puppies,"Meet Rose, a CREAM Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: rose-female-2.",Rose,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/rosie-female-2,200,https://www.pottyregisteredpuppies.com/puppies/rosie-female-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/rosie-female-2,1,Rosie — Poodle Puppy | rosie-female-2 | Potty Registered Puppies,"Meet Rosie, a RED Poodle puppy available to enquire about. 16 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: rosie-female-2.",Rosie,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/roxy-female-4,200,https://www.pottyregisteredpuppies.com/puppies/roxy-female-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/roxy-female-4,1,Roxy — Pomsky Puppy | roxy-female-4 | Potty Registered Puppies,"Meet Roxy, a BLACK&amp;WHITE Pomsky puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: roxy-female-4.",Roxy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/roxy-female-6,200,https://www.pottyregisteredpuppies.com/puppies/roxy-female-6,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/roxy-female-6,1,Roxy — Pomsky Puppy | roxy-female-6 | Potty Registered Puppies,"Meet Roxy, a WHITE&amp;BLACK Pomsky puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: roxy-female-6.",Roxy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/roxy-female-7,200,https://www.pottyregisteredpuppies.com/puppies/roxy-female-7,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/roxy-female-7,1,Roxy — Pomsky Puppy | roxy-female-7 | Potty Registered Puppies,"Meet Roxy, a LILAC Pomsky puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: roxy-female-7.",Roxy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/ryder-male,200,https://www.pottyregisteredpuppies.com/puppies/ryder-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/ryder-male,1,Ryder — Pomsky Puppy | ryder-male | Potty Registered Puppies,"Meet Ryder, a BLACK&amp;WHITE Pomsky puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: ryder-male.",Ryder,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/sammy-male,200,https://www.pottyregisteredpuppies.com/puppies/sammy-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/sammy-male,1,Sammy — Maltipoo Puppy | sammy-male | Potty Registered Puppies,"Meet Sammy, a CREAM Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: sammy-male.",Sammy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/sandy-male,200,https://www.pottyregisteredpuppies.com/puppies/sandy-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/sandy-male,1,Sandy — Pomeranian Puppy | sandy-male | Potty Registered Puppies,"Meet Sandy, a CREAM SABLE Pomeranian puppy available to enquire about. 20 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: sandy-male.",Sandy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/scarlet-female-1,200,https://www.pottyregisteredpuppies.com/puppies/scarlet-female-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/scarlet-female-1,1,Scarlet — Poodle Puppy | scarlet-female-1 | Potty Registered Puppies,"Meet Scarlet, a RED Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: scarlet-female-1.",Scarlet,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/scarlet-female-2,200,https://www.pottyregisteredpuppies.com/puppies/scarlet-female-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/scarlet-female-2,1,Scarlet — Pomapoo Puppy | scarlet-female-2 | Potty Registered Puppies,"Meet Scarlet, a MERLE Pomapoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: scarlet-female-2.",Scarlet,YES,2,21,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/selene-female,200,https://www.pottyregisteredpuppies.com/puppies/selene-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/selene-female,1,Selene — Poodle Puppy | selene-female | Potty Registered Puppies,"Meet Selene, a MERLE Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: selene-female.",Selene,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/sienna-female,200,https://www.pottyregisteredpuppies.com/puppies/sienna-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/sienna-female,1,Sienna — Poodle Puppy | sienna-female | Potty Registered Puppies,"Meet Sienna, a RED Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: sienna-female.",Sienna,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/sienna-female-1,200,https://www.pottyregisteredpuppies.com/puppies/sienna-female-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/sienna-female-1,1,Sienna — Poodle Puppy | sienna-female-1 | Potty Registered Puppies,"Meet Sienna, a RED Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: sienna-female-1.",Sienna,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/sienna-female-2,200,https://www.pottyregisteredpuppies.com/puppies/sienna-female-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/sienna-female-2,1,Sienna — Poodle Puppy | sienna-female-2 | Potty Registered Puppies,"Meet Sienna, a RED Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: sienna-female-2.",Sienna,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/sienna-female-3,200,https://www.pottyregisteredpuppies.com/puppies/sienna-female-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/sienna-female-3,1,Sienna — Poodle Puppy | sienna-female-3 | Potty Registered Puppies,"Meet Sienna, a RED Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: sienna-female-3.",Sienna,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/sienna-female-4,200,https://www.pottyregisteredpuppies.com/puppies/sienna-female-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/sienna-female-4,1,Sienna — Poodle Puppy | sienna-female-4 | Potty Registered Puppies,"Meet Sienna, a APRICOT Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: sienna-female-4.",Sienna,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/sienna-female-5,200,https://www.pottyregisteredpuppies.com/puppies/sienna-female-5,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/sienna-female-5,1,Sienna — Poodle Puppy | sienna-female-5 | Potty Registered Puppies,"Meet Sienna, a RED Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: sienna-female-5.",Sienna,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/sienna-female-6,200,https://www.pottyregisteredpuppies.com/puppies/sienna-female-6,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/sienna-female-6,1,Sienna — Poodle Puppy | sienna-female-6 | Potty Registered Puppies,"Meet Sienna, a RED Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: sienna-female-6.",Sienna,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/sienna-female-7,200,https://www.pottyregisteredpuppies.com/puppies/sienna-female-7,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/sienna-female-7,1,Sienna — Poodle Puppy | sienna-female-7 | Potty Registered Puppies,"Meet Sienna, a APRICOT Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: sienna-female-7.",Sienna,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/simon-male-4,200,https://www.pottyregisteredpuppies.com/puppies/simon-male-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/simon-male-4,1,Simon — Poodle Puppy | simon-male-4 | Potty Registered Puppies,"Meet Simon, a BLUE Poodle puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: simon-male-4.",Simon,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/skylar-female-2,200,https://www.pottyregisteredpuppies.com/puppies/skylar-female-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/skylar-female-2,1,Skylar — Maltese Puppy | skylar-female-2 | Potty Registered Puppies,"Meet Skylar, a WHITE Maltese puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: skylar-female-2.",Skylar,YES,4,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/snow-male,200,https://www.pottyregisteredpuppies.com/puppies/snow-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/snow-male,1,Marshy — Pomeranian Puppy | snow-male | Potty Registered Puppies,"Meet Marshy, a WHITE Pomeranian puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: snow-male.",Marshy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/snowy-female,200,https://www.pottyregisteredpuppies.com/puppies/snowy-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/snowy-female,1,Snowy — Coton De Tulear Puppy | snowy-female | Potty Registered Puppies,"Meet Snowy, a WHITE Coton De Tulear puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: snowy-female.",Snowy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/snowy-male,200,https://www.pottyregisteredpuppies.com/puppies/snowy-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/snowy-male,1,Snowy — Pomeranian Puppy | snowy-male | Potty Registered Puppies,"Meet Snowy, a WHITE Pomeranian puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: snowy-male.",Snowy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/som-female,200,https://www.pottyregisteredpuppies.com/puppies/som-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/som-female,1,Som — Pomeranian Puppy | som-female | Potty Registered Puppies,"Meet Som, a WHITE Pomeranian puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: som-female.",Som,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/stella-female-2,200,https://www.pottyregisteredpuppies.com/puppies/stella-female-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/stella-female-2,1,Stella — Yorkie Puppy | stella-female-2 | Potty Registered Puppies,"Meet Stella, a STEEL BLUE Yorkie puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: stella-female-2.",Stella,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/stella-female-3,200,https://www.pottyregisteredpuppies.com/puppies/stella-female-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/stella-female-3,1,Stella — Yorkie Puppy | stella-female-3 | Potty Registered Puppies,"Meet Stella, a STEEL BLUE Yorkie puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: stella-female-3.",Stella,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/stella-female-4,200,https://www.pottyregisteredpuppies.com/puppies/stella-female-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/stella-female-4,1,Stella — Yorkie Puppy | stella-female-4 | Potty Registered Puppies,"Meet Stella, a STEEL BLUE Yorkie puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: stella-female-4.",Stella,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/stella-female-5,200,https://www.pottyregisteredpuppies.com/puppies/stella-female-5,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/stella-female-5,1,Stella — Maltipoo Puppy | stella-female-5 | Potty Registered Puppies,"Meet Stella, a SILVER PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: stella-female-5.",Stella,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/stella-female-6,200,https://www.pottyregisteredpuppies.com/puppies/stella-female-6,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/stella-female-6,1,Stella — Poodle Puppy | stella-female-6 | Potty Registered Puppies,"Meet Stella, a RED Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: stella-female-6.",Stella,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/stella-female-7,200,https://www.pottyregisteredpuppies.com/puppies/stella-female-7,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/stella-female-7,1,Stella — Yorkie Puppy | stella-female-7 | Potty Registered Puppies,"Meet Stella, a STEEL BLUE Yorkie puppy available to enquire about. 16 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: stella-female-7.",Stella,YES,5,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/sterling-male-1,200,https://www.pottyregisteredpuppies.com/puppies/sterling-male-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/sterling-male-1,1,Sterling — Maltipoo Puppy | sterling-male-1 | Potty Registered Puppies,"Meet Sterling, a BLUE MERLE Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: sterling-male-1.",Sterling,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/suki-female,200,https://www.pottyregisteredpuppies.com/puppies/suki-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/suki-female,1,Suki — Pomeranian Puppy | suki-female | Potty Registered Puppies,"Meet Suki, a BLUE MERLE Pomeranian puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: suki-female.",Suki,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/sylvie-female,200,https://www.pottyregisteredpuppies.com/puppies/sylvie-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/sylvie-female,1,Sylvie — Poodle Puppy | sylvie-female | Potty Registered Puppies,"Meet Sylvie, a SILVER Poodle puppy available to enquire about. 32 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: sylvie-female.",Sylvie,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/taffy-female,200,https://www.pottyregisteredpuppies.com/puppies/taffy-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/taffy-female,1,Taffy — Coton De Tulear Puppy | taffy-female | Potty Registered Puppies,"Meet Taffy, a PARTI Coton De Tulear puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: taffy-female.",Taffy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/taffy-female-1,200,https://www.pottyregisteredpuppies.com/puppies/taffy-female-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/taffy-female-1,1,Taffy — Coton De Tulear Puppy | taffy-female-1 | Potty Registered Puppies,"Meet Taffy, a PARTI Coton De Tulear puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: taffy-female-1.",Taffy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/taylor-male-1,200,https://www.pottyregisteredpuppies.com/puppies/taylor-male-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/taylor-male-1,1,Taylor — Pomeranian Puppy | taylor-male-1 | Potty Registered Puppies,"Meet Taylor, a WHITE Pomeranian puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: taylor-male-1.",Taylor,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/taylor-male-2,200,https://www.pottyregisteredpuppies.com/puppies/taylor-male-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/taylor-male-2,1,Taylor — Pomeranian Puppy | taylor-male-2 | Potty Registered Puppies,"Meet Taylor, a WHITE Pomeranian puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: taylor-male-2.",Taylor,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/teddy-female,200,https://www.pottyregisteredpuppies.com/puppies/teddy-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/teddy-female,1,Bella — Biewer Terrier Puppy | teddy-female | Potty Registered Puppies,"Meet Bella, a BLACK WHITE GOLD Biewer Terrier puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: teddy-female.",Bella,YES,5,21,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/teddy-female-5,200,https://www.pottyregisteredpuppies.com/puppies/teddy-female-5,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/teddy-female-5,1,Teddy — Pomeranian Puppy | teddy-female-5 | Potty Registered Puppies,"Meet Teddy, a WHITE Pomeranian puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: teddy-female-5.",Teddy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/teddy-male-3,200,https://www.pottyregisteredpuppies.com/puppies/teddy-male-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/teddy-male-3,1,Teddy — Biewer Terrier Puppy | teddy-male-3 | Potty Registered Puppies,"Meet Teddy, a BLACK WHITE GOLD Biewer Terrier puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: teddy-male-3.",Teddy,YES,2,21,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
