source_url,source_type,breed,guide_url,guide_category,reason,contextual_relevance
/puppies/ryder-male,PUPPY,Pomsky,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/taffy-female,PUPPY,Coton De Tulear,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/taffy-female,PUPPY,Coton De Tulear,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/taffy-female,PUPPY,Coton De Tulear,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/marshy-male,PUPPY,Pomsky,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/marshy-male,PUPPY,Pomsky,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/marshy-male,PUPPY,Pomsky,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/mimi-female,PUPPY,Chihuahua,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/mimi-female,PUPPY,Chihuahua,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/mimi-female,PUPPY,Chihuahua,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/azure-female,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/azure-female,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/azure-female,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/hershey-male,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/hershey-male,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/hershey-male,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/mauve-female,PUPPY,Frenchie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/mauve-female,PUPPY,Frenchie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/mauve-female,PUPPY,Frenchie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/zoey-female-1,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/zoey-female-1,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/zoey-female-1,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/ziggy-female,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/ziggy-female,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/ziggy-female,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/indigo-male,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/indigo-male,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/indigo-male,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/milo-male-9,PUPPY,Biewer Terrier,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/milo-male-9,PUPPY,Biewer Terrier,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/milo-male-9,PUPPY,Biewer Terrier,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/milo-male-8,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/milo-male-8,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/milo-male-8,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/nova-female-2,PUPPY,Doodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/nova-female-2,PUPPY,Doodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/nova-female-2,PUPPY,Doodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/rosie-female-2,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/rosie-female-2,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/rosie-female-2,PUPPY,Poodle,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/pippa-female-2,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/pippa-female-2,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/pippa-female-2,PUPPY,Maltipoo,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/esme-female-2,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/esme-female-2,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/esme-female-2,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/teddy-female-5,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/teddy-female-5,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/teddy-female-5,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/dustin-male-1,PUPPY,Bichon Frise,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/dustin-male-1,PUPPY,Bichon Frise,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/dustin-male-1,PUPPY,Bichon Frise,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/bentley-male-5,PUPPY,Maltese,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/bentley-male-5,PUPPY,Maltese,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/bentley-male-5,PUPPY,Maltese,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/koda-male,PUPPY,Pomsky,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/koda-male,PUPPY,Pomsky,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/koda-male,PUPPY,Pomsky,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/chanel-female-2,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/chanel-female-2,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/chanel-female-2,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/dolores-female-3,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/dolores-female-3,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/dolores-female-3,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/monty-male-4,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/monty-male-4,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/monty-male-4,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/emma-female-3,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/emma-female-3,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/emma-female-3,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/theo-male-2,PUPPY,Coton De Tulear,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/theo-male-2,PUPPY,Coton De Tulear,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/theo-male-2,PUPPY,Coton De Tulear,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/lala-female-4,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/lala-female-4,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/lala-female-4,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/sandy-male,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/sandy-male,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/sandy-male,PUPPY,Pomeranian,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/stella-female-5,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/stella-female-5,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/stella-female-5,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/sienna-female,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/sienna-female,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/sienna-female,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/taylor-male-1,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/taylor-male-1,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/taylor-male-1,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/lyra-female-6,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/lyra-female-6,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/lyra-female-6,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/luna-female-1,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/luna-female-1,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/luna-female-1,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/cinnamon-female-4,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/cinnamon-female-4,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/cinnamon-female-4,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/mitch-male-1,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/mitch-male-1,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/mitch-male-1,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/ewan-male-4,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/ewan-male-4,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/ewan-male-4,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/amelia-female-5,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/amelia-female-5,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/amelia-female-5,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/isabella-female-1,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/isabella-female-1,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/isabella-female-1,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/toto-male-1,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/toto-male-1,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/toto-male-1,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/puffin-female-3,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/puffin-female-3,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/puffin-female-3,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/valentina-female-2,PUPPY,Maltese,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/valentina-female-2,PUPPY,Maltese,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/valentina-female-2,PUPPY,Maltese,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/mochi-female-4,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/mochi-female-4,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/mochi-female-4,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/baxter-male-1,PUPPY,Biewer Terrier,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/baxter-male-1,PUPPY,Biewer Terrier,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/baxter-male-1,PUPPY,Biewer Terrier,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/archie-male,PUPPY,Maltese,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/archie-male,PUPPY,Maltese,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/archie-male,PUPPY,Maltese,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/trixie-female,PUPPY,Doodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/trixie-female,PUPPY,Doodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/trixie-female,PUPPY,Doodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/chloe-female-5,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/chloe-female-5,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/chloe-female-5,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/tory-male-1,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/tory-male-1,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/tory-male-1,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/zephyr-male,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/zephyr-male,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/zephyr-male,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/chico-male,PUPPY,Coton De Tulear,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/chico-male,PUPPY,Coton De Tulear,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/chico-male,PUPPY,Coton De Tulear,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/decter-male,PUPPY,Doodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/decter-male,PUPPY,Doodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/decter-male,PUPPY,Doodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/lola-female,PUPPY,Chihuahua,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/lola-female,PUPPY,Chihuahua,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/lola-female,PUPPY,Chihuahua,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/teddy-female,PUPPY,Biewer Terrier,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/teddy-female,PUPPY,Biewer Terrier,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/teddy-female,PUPPY,Biewer Terrier,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/velvet-female-2,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/velvet-female-2,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/velvet-female-2,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/maggie-female-4,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/maggie-female-4,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/maggie-female-4,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/gigi-female-5,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/gigi-female-5,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/gigi-female-5,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/wrinkles-female,PUPPY,Pug,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/wrinkles-female,PUPPY,Pug,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/wrinkles-female,PUPPY,Pug,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/diana-female-2,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/diana-female-2,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/diana-female-2,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/kofi-male-3,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/kofi-male-3,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/kofi-male-3,PUPPY,Yorkie,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/oreo-male-1,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/oreo-male-1,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/oreo-male-1,PUPPY,Maltipoo,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/marco-male-2,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/marco-male-2,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/marco-male-2,PUPPY,Maltipoo,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/cloud-female-2,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/cloud-female-2,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/cloud-female-2,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/biscuit-male-2,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/biscuit-male-2,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/biscuit-male-2,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/milo-male-7,PUPPY,Pomsky,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/milo-male-7,PUPPY,Pomsky,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/milo-male-7,PUPPY,Pomsky,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/stella-female-4,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/stella-female-4,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/stella-female-4,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/arlo-male-1,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/arlo-male-1,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/arlo-male-1,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/puff-female-3,PUPPY,Maltipom,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/puff-female-3,PUPPY,Maltipom,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/puff-female-3,PUPPY,Maltipom,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/teddy-male-3,PUPPY,Biewer Terrier,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/teddy-male-3,PUPPY,Biewer Terrier,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/teddy-male-3,PUPPY,Biewer Terrier,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/amelia-female-4,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/amelia-female-4,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/amelia-female-4,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/dolores-female-2,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/dolores-female-2,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/dolores-female-2,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/liliana-female,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/liliana-female,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/liliana-female,PUPPY,Yorkie,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/gucci-female-1,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/gucci-female-1,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/gucci-female-1,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/marshmallow-male,PUPPY,Coton De Tulear,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/marshmallow-male,PUPPY,Coton De Tulear,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/marshmallow-male,PUPPY,Coton De Tulear,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/mochi-female-3,PUPPY,Coton De Tulear,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/mochi-female-3,PUPPY,Coton De Tulear,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/mochi-female-3,PUPPY,Coton De Tulear,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/hugo-male-3,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/hugo-male-3,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/hugo-male-3,PUPPY,Maltipoo,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/jessica-female-8,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/jessica-female-8,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/jessica-female-8,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/ewan-male-3,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/ewan-male-3,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/ewan-male-3,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/gigi-female-4,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/gigi-female-4,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/gigi-female-4,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/nutella-female,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/nutella-female,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/nutella-female,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/rose-female-1,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/rose-female-1,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/rose-female-1,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/luna-female,PUPPY,Pomsky,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/luna-female,PUPPY,Pomsky,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/luna-female,PUPPY,Pomsky,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/dolly-female-2,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/dolly-female-2,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/dolly-female-2,PUPPY,Poodle,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/thor-male-2,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/thor-male-2,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/thor-male-2,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/cinnamon-female-3,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/cinnamon-female-3,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/cinnamon-female-3,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/lala-female-3,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/lala-female-3,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/lala-female-3,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/hazel-female-1,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/hazel-female-1,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/hazel-female-1,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/pomy-female-1,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
